"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
35,43174,"Thursday",3338367002,2,"PRODUCE",7957
35,43174,"Thursday",7874203697,1,"HOUSEHOLD PAPER GOODS",6206
35,43174,"Thursday",7874205675,1,"DSD GROCERY",4501
35,43174,"Thursday",7172572815,1,"PRODUCE",177
35,43174,"Thursday",3500039374,1,"HOUSEHOLD CHEMICALS/SUPP",2070
35,43174,"Thursday",3000016900,1,"DSD GROCERY",4669
35,43174,"Thursday",6827434661,4,"DSD GROCERY",9207
35,43174,"Thursday",3338311050,2,"PRODUCE",111
35,43174,"Thursday",2420005016,1,"HOUSEHOLD CHEMICALS/SUPP",730
35,43174,"Thursday",2840007094,1,"DSD GROCERY",9264
35,43174,"Thursday",7172572773,1,"PRODUCE",4605
35,43174,"Thursday",88828940302,1,"PRODUCE",1215
35,43174,"Thursday",68113132884,2,"PRODUCE",6820
35,43174,"Thursday",1411321071,1,"PRODUCE",4722
35,43174,"Thursday",1411391045,1,"PRODUCE",4589
40,43175,"Thursday",3700088225,1,"HOUSEHOLD PAPER GOODS",1006
40,43175,"Thursday",1258778554,1,"HOUSEHOLD PAPER GOODS",235
40,43175,"Thursday",2570000330,1,"HOUSEHOLD PAPER GOODS",6020
40,43175,"Thursday",2775502107,1,"OFFICE SUPPLIES",4105
40,43175,"Thursday",1200002455,1,"DSD GROCERY",3053
40,43175,"Thursday",4180021800,1,"DSD GROCERY",4640
40,43175,"Thursday",1258700020,1,"HOUSEHOLD PAPER GOODS",6520
40,43175,"Thursday",4900000977,1,"DSD GROCERY",9211
40,43175,"Thursday",7675333696,1,"COOK AND DINE",3755
40,43175,"Thursday",1090000015,1,"HOUSEHOLD PAPER GOODS",6640
40,43175,"Thursday",7940025180,1,"PERSONAL CARE",1
40,43175,"Thursday",8390000575,1,"DSD GROCERY",3054
40,43175,"Thursday",63256500009,2,"DSD GROCERY",9216
40,43175,"Thursday",4920004570,1,"GROCERY DRY GOODS",4451
40,43175,"Thursday",7464100646,1,"PRODUCE",5991
40,43175,"Thursday",3426446496,1,"COOK AND DINE",506
40,43175,"Thursday",4110081098,1,"PHARMACY OTC",1354
40,43175,"Thursday",2775502155,1,"OFFICE SUPPLIES",4108
40,43175,"Thursday",1258770318,1,"HOUSEHOLD PAPER GOODS",231
40,43175,"Thursday",4145711398,1,"PERSONAL CARE",5118
40,43175,"Thursday",79487801200,1,"PRODUCE",1006
40,43175,"Thursday",7874205591,1,"PRODUCE",140
40,43175,"Thursday",2075370000,1,"HOME MANAGEMENT",6927
36,43176,"Thursday",65006600012,1,"PHARMACY OTC",4081
36,43176,"Thursday",7410880026,1,"PERSONAL CARE",5130
36,43176,"Thursday",3700091116,1,"PERSONAL CARE",5050
36,43176,"Thursday",8087817153,1,"PERSONAL CARE",5260
36,43176,"Thursday",3700014309,1,"PERSONAL CARE",5050
36,43176,"Thursday",980012301,1,"IMPULSE MERCHANDISE",115
36,43176,"Thursday",7301000922,1,"PHARMACY OTC",264
36,43176,"Thursday",68113170003,1,"PHARMACY OTC",2206
36,43176,"Thursday",7502002999,1,"PERSONAL CARE",7018
25,43177,"Thursday",7084781116,1,"DSD GROCERY",3467
25,43177,"Thursday",88882317301,1,"BOYS WEAR",1636
25,43177,"Thursday",88602801407,1,"MENS WEAR",8135
25,43177,"Thursday",489396610955,1,"MENS WEAR",262
25,43177,"Thursday",88530621626,1,"BOYS WEAR",2703
39,43178,"Thursday",3890002919,1,"GROCERY DRY GOODS",2764
39,43178,"Thursday",7146401770,1,"PRODUCE",7131
39,43178,"Thursday",1116210280,1,"FROZEN FOODS",2303
39,43178,"Thursday",7146401769,1,"PRODUCE",7131
39,43178,"Thursday",3663200991,1,"DAIRY",1443
39,43178,"Thursday",3700085004,1,"HOUSEHOLD CHEMICALS/SUPP",500
39,43178,"Thursday",7146401667,1,"PRODUCE",7131
39,43178,"Thursday",78035378405,1,"PRODUCE",3603
39,43178,"Thursday",8768400512,1,"DSD GROCERY",4624
39,43178,"Thursday",4022,1,"PRODUCE",2005
39,43178,"Thursday",7224013381,1,"PRODUCE",3108
39,43178,"Thursday",7172572773,1,"PRODUCE",4605
39,43178,"Thursday",1480064670,1,"DSD GROCERY",4976
39,43178,"Thursday",7339001393,1,"IMPULSE MERCHANDISE",135
39,43178,"Thursday",4460030784,1,"HOUSEHOLD CHEMICALS/SUPP",1014
39,43178,"Thursday",4132211080,1,"FROZEN FOODS",2302
39,43178,"Thursday",3663202725,1,"DAIRY",1443
39,43178,"Thursday",4011,1,"PRODUCE",5501
39,43178,"Thursday",84747300386,1,"PRODUCE",1260
39,43181,"Thursday",1650050827,1,"PHARMACY OTC",3505
39,43181,"Thursday",4110080545,1,"PHARMACY OTC",3514
39,43181,"Thursday",3700086502,1,"HOUSEHOLD PAPER GOODS",3050
39,43181,"Thursday",8000000674,1,"GROCERY DRY GOODS",2901
39,43181,"Thursday",8000000674,3,"GROCERY DRY GOODS",2901
39,43181,"Thursday",4900000764,1,"DSD GROCERY",9546
39,43181,"Thursday",7920018317,1,"IMPULSE MERCHANDISE",110
9,43182,"Thursday",60945464377,1,"IMPULSE MERCHANDISE",336
40,43186,"Thursday",2100064514,1,"GROCERY DRY GOODS",2451
40,43186,"Thursday",1330013501,1,"GROCERY DRY GOODS",4202
40,43186,"Thursday",7874200398,1,"GROCERY DRY GOODS",4201
40,43186,"Thursday",7874243418,1,"GROCERY DRY GOODS",3104
40,43186,"Thursday",7539100878,1,"SEAFOOD",1026
40,43186,"Thursday",4150000031,1,"GROCERY DRY GOODS",2302
40,43186,"Thursday",2880014503,3,"GROCERY DRY GOODS",2835
40,43186,"Thursday",71458100088,2,"PRODUCE",7816
40,43186,"Thursday",7874298522,1,"BAKERY",5024
40,43186,"Thursday",5200002178,2,"GROCERY DRY GOODS",2828
40,43186,"Thursday",930000010,1,"GROCERY DRY GOODS",2503
40,43186,"Thursday",5200002190,3,"GROCERY DRY GOODS",2828
40,43186,"Thursday",7874237244,1,"GROCERY DRY GOODS",4401
40,43186,"Thursday",4611,1,"PRODUCE",4060
24,43189,"Thursday",3223109359,4,"HOME DECOR",251
35,43191,"Thursday",5020058100,2,"DSD GROCERY",4644
35,43191,"Thursday",5200010406,1,"DSD GROCERY",4606
35,43191,"Thursday",7104100023,1,"DSD GROCERY",4754
35,43191,"Thursday",2840042177,1,"DSD GROCERY",9257
35,43191,"Thursday",5200013481,1,"DSD GROCERY",4606
35,43191,"Thursday",7874203524,1,"DSD GROCERY",9220
35,43191,"Thursday",4900005025,3,"DSD GROCERY",3004
35,43191,"Thursday",4300095567,1,"DSD GROCERY",4628
35,43191,"Thursday",5200012196,1,"DSD GROCERY",4607
35,43191,"Thursday",4900005024,2,"DSD GROCERY",3004
35,43191,"Thursday",4300095544,1,"DSD GROCERY",4628
35,43191,"Thursday",4300095531,1,"DSD GROCERY",4628
35,43191,"Thursday",4300004582,1,"DSD GROCERY",4628
35,43191,"Thursday",68113178113,1,"DSD GROCERY",9214
35,43191,"Thursday",8768400099,1,"DSD GROCERY",4624
35,43191,"Thursday",1200000230,5,"DSD GROCERY",9575
35,43191,"Thursday",4300005368,1,"DSD GROCERY",4628
9,43193,"Thursday",8705271533,2,"AUTOMOTIVE",255
9,43193,"Thursday",7466001363,1,"AUTOMOTIVE",4032
30,43194,"Thursday",2840004177,1,"IMPULSE MERCHANDISE",807
30,43194,"Thursday",4743190033,1,"PETS AND SUPPLIES",7225
30,43194,"Thursday",80504037248,1,"SHOES",3409
30,43194,"Thursday",1112022088,1,"HOUSEHOLD CHEMICALS/SUPP",8920
30,43194,"Thursday",7232070004,1,"IMPULSE MERCHANDISE",804
30,43194,"Thursday",60538816096,1,"SHOES",4352
30,43194,"Thursday",73785779004,2,"AUTOMOTIVE",4006
24,43195,"Thursday",7128747201,1,"COOK AND DINE",378
24,43195,"Thursday",7217923104,1,"COOK AND DINE",369
40,43196,"Thursday",4650073337,-1,"HOUSEHOLD CHEMICALS/SUPP",8910
40,43196,"Thursday",7874214821,1,"BAKERY",1451
40,43196,"Thursday",3338365020,1,"PRODUCE",7501
40,43196,"Thursday",501138608621,1,"FABRICS AND CRAFTS",1309
40,43196,"Thursday",4610000230,1,"DAIRY",7960
40,43196,"Thursday",81080802001,2,"IMPULSE MERCHANDISE",20
40,43196,"Thursday",75752800879,1,"IMPULSE MERCHANDISE",808
40,43196,"Thursday",7432912338,1,"SERVICE DELI",4021
40,43196,"Thursday",2840042073,1,"IMPULSE MERCHANDISE",808
40,43196,"Thursday",7089606507,1,"CELEBRATION",53
40,43196,"Thursday",4650073337,2,"HOUSEHOLD CHEMICALS/SUPP",8910
40,43196,"Thursday",7874206532,1,"GROCERY DRY GOODS",2452
40,43196,"Thursday",4011,1,"PRODUCE",5501
40,43196,"Thursday",4889403947,1,"HARDWARE",34
40,43196,"Thursday",64420941280,2,"GROCERY DRY GOODS",4063
40,43196,"Thursday",4046,1,"PRODUCE",5620
40,43196,"Thursday",64420940598,2,"GROCERY DRY GOODS",4052
40,43196,"Thursday",7874237044,1,"DSD GROCERY",4658
40,43196,"Thursday",7874237107,1,"GROCERY DRY GOODS",2753
40,43196,"Thursday",7874201444,1,"PRE PACKED DELI",7554
40,43196,"Thursday",4087,1,"PRODUCE",7803
40,43196,"Thursday",7089624164,1,"CELEBRATION",1516
40,43196,"Thursday",1117937431,1,"CELEBRATION",131
40,43196,"Thursday",68113107862,2,"BAKERY",5017
40,43196,"Thursday",2033504843,-1,"OFFICE SUPPLIES",6694
40,43196,"Thursday",2033504843,2,"OFFICE SUPPLIES",6694
40,43196,"Thursday",7286710086,1,"COOK AND DINE",2710
39,43198,"Thursday",7874207311,1,"PERSONAL CARE",5055
39,43198,"Thursday",30045012237,1,"INFANT CONSUMABLE HARDLINES",2123
39,43198,"Thursday",3600043262,1,"INFANT CONSUMABLE HARDLINES",9008
39,43198,"Thursday",75680910530,1,"BATH AND SHOWER",4903
39,43198,"Thursday",4145717157,1,"PERSONAL CARE",5124
39,43198,"Thursday",4770100123,1,"PERSONAL CARE",623
39,43198,"Thursday",31031031955,1,"INFANT CONSUMABLE HARDLINES",2123
39,43198,"Thursday",7684010004,1,"FROZEN FOODS",9151
39,43198,"Thursday",3600043489,1,"INFANT CONSUMABLE HARDLINES",221
39,43198,"Thursday",88771901765,1,"BATH AND SHOWER",9920
39,43198,"Thursday",88771901756,1,"BATH AND SHOWER",9920
39,43198,"Thursday",8087817608,1,"PERSONAL CARE",5027
39,43198,"Thursday",7153414074,1,"INFANT APPAREL",1606
39,43198,"Thursday",4592945004,1,"AUTOMOTIVE",9
39,43198,"Thursday",7756736987,1,"FROZEN FOODS",1851
34,43199,"Thursday",2840000152,1,"IMPULSE MERCHANDISE",804
34,43199,"Thursday",4000000435,1,"IMPULSE MERCHANDISE",100
34,43199,"Thursday",2840033399,1,"IMPULSE MERCHANDISE",808
34,43199,"Thursday",3600031803,1,"INFANT CONSUMABLE HARDLINES",9006
34,43199,"Thursday",1780015454,1,"PETS AND SUPPLIES",240
34,43199,"Thursday",3485600408,1,"IMPULSE MERCHANDISE",801
34,43199,"Thursday",60538816963,1,"SHOES",8960
25,43202,"Thursday",1254661959,1,"IMPULSE MERCHANDISE",135
25,43202,"Thursday",4300004422,1,"DAIRY",1552
25,43202,"Thursday",7874201187,1,"HOUSEHOLD CHEMICALS/SUPP",1015
25,43202,"Thursday",4900005028,1,"DSD GROCERY",3004
25,43202,"Thursday",4750001558,1,"IMPULSE MERCHANDISE",601
25,43202,"Thursday",896110116893,1,"MENS WEAR",165
8,43203,"Thursday",2620011700,-1,"IMPULSE MERCHANDISE",601
8,43203,"Thursday",2620011700,2,"IMPULSE MERCHANDISE",601
8,43204,"Thursday",2200001648,1,"IMPULSE MERCHANDISE",110
8,43204,"Thursday",5200033877,1,"DSD GROCERY",4606
8,43204,"Thursday",7124924105,1,"PERSONAL CARE",5325
27,43205,"Thursday",68113145932,1,"LAWN AND GARDEN",5068
27,43205,"Thursday",2200109137,1,"LAWN AND GARDEN",5149
27,43205,"Thursday",1119230678,1,"HORTICULTURE AND ACCESS",5501
27,43205,"Thursday",1119230194,1,"HORTICULTURE AND ACCESS",5501
27,43205,"Thursday",3421,1,"PRODUCE",6425
27,43205,"Thursday",61349907017,1,"LAWN AND GARDEN",5150
27,43205,"Thursday",20612700000,1,"BAKERY",1001
27,43205,"Thursday",7874236925,1,"DAIRY",1341
27,43205,"Thursday",20004900000,1,"BAKERY",101
40,43206,"Thursday",68113107862,1,"BAKERY",5017
40,43206,"Thursday",5210002742,1,"GROCERY DRY GOODS",4252
40,43206,"Thursday",3700086674,1,"HOUSEHOLD CHEMICALS/SUPP",1113
40,43206,"Thursday",30000852804,1,"BEDDING",2650
40,43206,"Thursday",1380004708,1,"FROZEN FOODS",1901
40,43206,"Thursday",4300000332,1,"GROCERY DRY GOODS",3305
40,43206,"Thursday",1380010039,1,"FROZEN FOODS",1901
40,43206,"Thursday",6343589100,1,"HOUSEHOLD PAPER GOODS",2022
40,43206,"Thursday",7874201841,1,"HOUSEHOLD PAPER GOODS",265
40,43206,"Thursday",7874211453,1,"DSD GROCERY",7700
40,43206,"Thursday",1380010170,1,"FROZEN FOODS",1901
40,43206,"Thursday",7874201456,1,"HOUSEHOLD PAPER GOODS",5510
40,43206,"Thursday",1380010070,2,"FROZEN FOODS",1901
40,43206,"Thursday",66572108594,1,"BATH AND SHOWER",1505
40,43206,"Thursday",66572108594,1,"BATH AND SHOWER",1505
40,43206,"Thursday",4856407004,1,"COMM BREAD",3706
40,43206,"Thursday",6132835504,1,"HOUSEHOLD PAPER GOODS",3091
40,43206,"Thursday",4218,1,"PRODUCE",2900
40,43206,"Thursday",4312,1,"PRODUCE",5703
40,43206,"Thursday",2840021573,1,"DSD GROCERY",9267
39,43207,"Thursday",63084090141,1,"PERSONAL CARE",9113
39,43207,"Thursday",1111117265,1,"PERSONAL CARE",9113
39,43207,"Thursday",31011903815,1,"PHARMACY OTC",1531
39,43207,"Thursday",38137001635,1,"PERSONAL CARE",9107
39,43207,"Thursday",2240062477,1,"PERSONAL CARE",9104
39,43207,"Thursday",2240063912,1,"PERSONAL CARE",9104
39,43207,"Thursday",4470000063,1,"PRE PACKED DELI",7502
39,43207,"Thursday",2240063913,1,"PERSONAL CARE",9104
39,43207,"Thursday",1254667617,1,"CANDY, TOBACCO, COOKIES",221
39,43207,"Thursday",3600011977,1,"PERSONAL CARE",9110
36,43208,"Thursday",3700089160,1,"PERSONAL CARE",203
36,43208,"Thursday",3700088225,1,"HOUSEHOLD PAPER GOODS",1006
36,43208,"Thursday",1111101209,1,"PERSONAL CARE",4936
36,43208,"Thursday",7418226012,1,"PERSONAL CARE",3185
36,43208,"Thursday",31254742825,1,"PERSONAL CARE",801
36,43208,"Thursday",84433103003,1,"OFFICE SUPPLIES",6165
36,43208,"Thursday",75680910529,1,"BATH AND SHOWER",4903
36,43208,"Thursday",75680930998,1,"BATH AND SHOWER",4905
36,43208,"Thursday",38137116104,1,"BEAUTY",4020
6,43210,"Thursday",7033060301,1,"IMPULSE MERCHANDISE",202
6,43210,"Thursday",1230000094,1,"CANDY, TOBACCO, COOKIES",8012
40,43211,"Thursday",2249993331,1,"TOYS",5308
40,43211,"Thursday",31254742260,1,"PERSONAL CARE",801
40,43211,"Thursday",88694430167,1,"SLEEPWEAR/FOUNDATIONS",194
40,43211,"Thursday",68670010132,1,"DSD GROCERY",3625
40,43211,"Thursday",67293526063,1,"PERSONAL CARE",808
40,43211,"Thursday",64541662324,1,"CELEBRATION",988
40,43211,"Thursday",2249993333,1,"TOYS",5308
40,43211,"Thursday",84064813630,1,"TOYS",1408
40,43211,"Thursday",3500068177,1,"PERSONAL CARE",403
40,43211,"Thursday",76687800270,1,"PERSONAL CARE",413
40,43211,"Thursday",3500074126,1,"PERSONAL CARE",203
40,43211,"Thursday",7874202723,1,"GROCERY DRY GOODS",2764
40,43211,"Thursday",68113178113,1,"DSD GROCERY",9214
40,43211,"Thursday",7617132082,1,"AUTOMOTIVE",252
40,43211,"Thursday",3800039122,1,"GROCERY DRY GOODS",3600
40,43211,"Thursday",8768400099,1,"DSD GROCERY",4624
40,43211,"Thursday",4178900105,1,"GROCERY DRY GOODS",3120
40,43211,"Thursday",8768400095,1,"DSD GROCERY",4624
40,43211,"Thursday",4178900125,5,"GROCERY DRY GOODS",3120
40,43211,"Thursday",7874205654,2,"GROCERY DRY GOODS",2764
40,43211,"Thursday",4400003219,1,"DSD GROCERY",3605
44,43212,"Thursday",3500068020,1,"PERSONAL CARE",403
44,43212,"Thursday",89010451852,1,"BATH AND SHOWER",9920
44,43212,"Thursday",7316105088,1,"BATH AND SHOWER",4910
44,43212,"Thursday",7316199530,1,"BATH AND SHOWER",4905
44,43212,"Thursday",1700002138,1,"PERSONAL CARE",4944
44,43212,"Thursday",89010451165,1,"BATH AND SHOWER",9920
44,43212,"Thursday",68113105214,1,"PERSONAL CARE",3187
44,43212,"Thursday",7214001165,1,"BEAUTY",4010
44,43212,"Thursday",66553830632,1,"BATH AND SHOWER",2028
44,43212,"Thursday",72326168115,1,"SHOES",4820
44,43212,"Thursday",7033070841,2,"PERSONAL CARE",1403
44,43212,"Thursday",1111101209,1,"PERSONAL CARE",4936
44,43212,"Thursday",66572105686,1,"BATH AND SHOWER",1505
44,43212,"Thursday",66553830666,1,"BATH AND SHOWER",1340
44,43212,"Thursday",3500067153,1,"PERSONAL CARE",801
9,43214,"Thursday",9363399196,1,"SHOES",8041
30,43215,"Thursday",4180020195,1,"DSD GROCERY",4642
30,43215,"Thursday",80504037257,1,"SHOES",1008
30,43215,"Thursday",7874222953,1,"DSD GROCERY",4636
30,43215,"Thursday",7239298712,1,"DSD GROCERY",4754
30,43215,"Thursday",7585645550,1,"FROZEN FOODS",1851
30,43215,"Thursday",7524320288,1,"FROZEN FOODS",1853
42,43219,"Thursday",692302610026,1,"FABRICS AND CRAFTS",394
42,43219,"Thursday",4288741804,1,"IMPULSE MERCHANDISE",8904
42,43219,"Thursday",9186909463,1,"CELEBRATION",787
42,43219,"Thursday",76701444562,1,"IMPULSE MERCHANDISE",8904
42,43219,"Thursday",84433103002,3,"OFFICE SUPPLIES",6232
42,43219,"Thursday",1708287462,1,"IMPULSE MERCHANDISE",601
42,43219,"Thursday",71496314916,1,"OFFICE SUPPLIES",3620
42,43219,"Thursday",71496314911,2,"OFFICE SUPPLIES",3620
42,43219,"Thursday",980000630,1,"IMPULSE MERCHANDISE",145
42,43219,"Thursday",9186904821,1,"CELEBRATION",787
5,43222,"Thursday",2200000514,1,"IMPULSE MERCHANDISE",135
5,43222,"Thursday",78035378403,1,"PRODUCE",3601
5,43222,"Thursday",5200032868,1,"DSD GROCERY",4606
5,43222,"Thursday",4400002952,1,"IMPULSE MERCHANDISE",804
5,43222,"Thursday",30005447060,1,"PHARMACY OTC",601
39,43230,"Thursday",7874204007,1,"HOUSEHOLD PAPER GOODS",3011
39,43230,"Thursday",4046,1,"PRODUCE",5620
39,43230,"Thursday",2200001110,1,"CANDY, TOBACCO, COOKIES",707
39,43230,"Thursday",7874201503,1,"CANDY, TOBACCO, COOKIES",35
39,43230,"Thursday",60538818738,1,"DSD GROCERY",4054
39,43230,"Thursday",7146417209,1,"PRODUCE",7653
39,43230,"Thursday",2410044080,1,"DSD GROCERY",3719
39,43230,"Thursday",4065,1,"PRODUCE",8101
39,43230,"Thursday",4156500006,1,"GROCERY DRY GOODS",1103
39,43230,"Thursday",2840014740,1,"DSD GROCERY",4408
39,43230,"Thursday",1632119197,2,"FABRICS AND CRAFTS",752
39,43230,"Thursday",1632119188,1,"FABRICS AND CRAFTS",752
39,43230,"Thursday",1632112591,1,"FABRICS AND CRAFTS",754
39,43230,"Thursday",82621403880,1,"FABRICS AND CRAFTS",460
8,43233,"Thursday",7835463604,1,"DAIRY",1203
35,43237,"Thursday",84410600133,1,"OFFICE SUPPLIES",4701
35,43237,"Thursday",2899520645,1,"FABRICS AND CRAFTS",1065
35,43237,"Thursday",4900000790,1,"DSD GROCERY",4611
35,43237,"Thursday",1070070230,1,"CANDY, TOBACCO, COOKIES",19
35,43237,"Thursday",7797501005,1,"IMPULSE MERCHANDISE",808
35,43237,"Thursday",2840042055,1,"IMPULSE MERCHANDISE",808
39,43238,"Thursday",3400000937,1,"IMPULSE MERCHANDISE",100
39,43238,"Thursday",7617180393,1,"IMPULSE MERCHANDISE",337
39,43238,"Thursday",4767700051,1,"FROZEN FOODS",1851
39,43238,"Thursday",3800084503,1,"DSD GROCERY",3353
39,43240,"Friday",7874235186,1,"DAIRY",1508
39,43240,"Friday",1200080999,2,"DSD GROCERY",9516
39,43240,"Friday",20202000000,1,"MEAT - FRESH & FROZEN",6254
39,43240,"Friday",7800008216,2,"DSD GROCERY",9517
39,43240,"Friday",62926854257,1,"HOME DECOR",603
36,43241,"Friday",1111147187,1,"PERSONAL CARE",3170
36,43241,"Friday",63216911079,1,"PERSONAL CARE",6113
36,43241,"Friday",83336800619,1,"COOK AND DINE",445
36,43241,"Friday",68113106974,2,"BEAUTY",3300
36,43241,"Friday",38137115208,1,"BEAUTY",4020
36,43241,"Friday",7124985501,1,"BEAUTY",2250
36,43241,"Friday",7001120075,1,"LADIES SOCKS",3001
25,43243,"Friday",7874235186,1,"DAIRY",1508
25,43243,"Friday",88859694413,1,"MENS WEAR",8266
25,43243,"Friday",7874201228,1,"COMM BREAD",3712
25,43243,"Friday",61965909412,1,"ELECTRONICS",1200
25,43243,"Friday",7248600220,3,"GROCERY DRY GOODS",4157
25,43243,"Friday",7871544854,1,"PLUS AND MATERNITY",50
25,43243,"Friday",88811318818,1,"LADIESWEAR",4301
37,43245,"Friday",3107,1,"PRODUCE",103
37,43245,"Friday",4011,1,"PRODUCE",5501
37,43245,"Friday",8939615612,1,"DSD GROCERY",3458
37,43245,"Friday",3400000229,1,"IMPULSE MERCHANDISE",115
37,43245,"Friday",5100001081,2,"GROCERY DRY GOODS",3102
5,43247,"Friday",3600038529,1,"PHARMACY OTC",5520
5,43247,"Friday",7874235186,1,"DAIRY",1508
8,43251,"Friday",2430083561,1,"COMM BREAD",2286
8,43251,"Friday",4000000405,1,"IMPULSE MERCHANDISE",115
8,43251,"Friday",8908712013,1,"GROCERY DRY GOODS",2992
41,43252,"Friday",84566207782,1,"TOYS",4520
41,43252,"Friday",7124929516,1,"BEAUTY",6020
41,43252,"Friday",71521127359,1,"INFANT APPAREL",6013
41,43252,"Friday",2405428013,1,"INFANT APPAREL",6431
41,43252,"Friday",7965605085,1,"BEAUTY",6000
41,43252,"Friday",2840043503,1,"IMPULSE MERCHANDISE",808
41,43252,"Friday",80469193793,1,"SWIMWEAR/OUTERWEAR",327
41,43252,"Friday",71521127911,1,"INFANT APPAREL",6013
41,43252,"Friday",2200000319,1,"IMPULSE MERCHANDISE",135
41,43252,"Friday",7965604661,1,"BEAUTY",6000
41,43252,"Friday",4460031178,1,"LAWN AND GARDEN",31
41,43252,"Friday",71521127347,1,"INFANT APPAREL",6101
41,43252,"Friday",78915814503,1,"SWIMWEAR/OUTERWEAR",302
41,43252,"Friday",8669408246,1,"BOYS WEAR",6103
41,43252,"Friday",62058454340,1,"ACCESSORIES",293
41,43252,"Friday",66216322740,1,"MENS WEAR",2527
41,43252,"Friday",81111602283,1,"INFANT APPAREL",6477
41,43252,"Friday",84970900286,1,"BATH AND SHOWER",700
38,43253,"Friday",7790047132,1,"FROZEN FOODS",1204
38,43253,"Friday",4670409844,2,"FROZEN FOODS",9705
38,43253,"Friday",2840023981,1,"DSD GROCERY",4402
38,43253,"Friday",4508422945,1,"BAKERY",1006
38,43253,"Friday",7874235202,1,"DAIRY",1515
38,43253,"Friday",2840019078,1,"DSD GROCERY",7902
38,43253,"Friday",1482110350,1,"BAKERY",8043
38,43253,"Friday",4011,1,"PRODUCE",5501
42,43254,"Friday",2200001749,1,"IMPULSE MERCHANDISE",135
42,43254,"Friday",65356999643,1,"TOYS",8007
42,43254,"Friday",3600041315,1,"INFANT CONSUMABLE HARDLINES",211
42,43254,"Friday",3400000239,1,"IMPULSE MERCHANDISE",100
42,43254,"Friday",7535303362,1,"PAINT AND ACCESSORIES",1002
42,43254,"Friday",3400000239,1,"IMPULSE MERCHANDISE",100
42,43254,"Friday",2840043143,1,"IMPULSE MERCHANDISE",808
25,43256,"Friday",71521127911,1,"INFANT APPAREL",6013
25,43256,"Friday",71521127491,1,"INFANT APPAREL",2300
25,43256,"Friday",76125364035,1,"MENS WEAR",1206
25,43256,"Friday",84566207782,1,"TOYS",4520
25,43256,"Friday",62058454342,1,"ACCESSORIES",293
25,43256,"Friday",80469197153,1,"SWIMWEAR/OUTERWEAR",321
25,43256,"Friday",69922162117,1,"COMM BREAD",3729
25,43256,"Friday",78915814456,1,"SWIMWEAR/OUTERWEAR",302
5,43258,"Friday",30045044905,1,"PHARMACY OTC",2011
39,43259,"Friday",4190007362,-1,"DAIRY",1407
39,43259,"Friday",63084090180,1,"PERSONAL CARE",9113
39,43259,"Friday",7940007226,1,"BEAUTY",1410
39,43259,"Friday",60538815805,1,"SHOES",4815
39,43259,"Friday",68113100206,1,"PERSONAL CARE",801
39,43259,"Friday",7061400278,1,"PETS AND SUPPLIES",8420
39,43259,"Friday",4190007364,1,"DAIRY",1407
39,43259,"Friday",4190007362,2,"DAIRY",1407
39,43259,"Friday",3500026858,1,"PERSONAL CARE",3240
39,43260,"Friday",7458405064,2,"DSD GROCERY",4641
39,43260,"Friday",7800000396,1,"DSD GROCERY",9513
39,43260,"Friday",8660000008,1,"GROCERY DRY GOODS",2907
39,43260,"Friday",89299200286,1,"IMPULSE MERCHANDISE",338
8,43262,"Friday",4223830241,1,"IMPULSE MERCHANDISE",125
8,43262,"Friday",2200000899,1,"IMPULSE MERCHANDISE",135
8,43262,"Friday",3283,1,"PRODUCE",1262
8,43263,"Friday",3400013430,1,"IMPULSE MERCHANDISE",125
8,43265,"Friday",3421,1,"PRODUCE",6425
8,43266,"Friday",5200032868,1,"DSD GROCERY",4606
8,43266,"Friday",3400000480,1,"IMPULSE MERCHANDISE",115
9,43271,"Friday",72654747898,1,"LADIESWEAR",585
6,43272,"Friday",2200000891,1,"IMPULSE MERCHANDISE",135
6,43272,"Friday",2820000477,1,"CANDY, TOBACCO, COOKIES",8012
8,43273,"Friday",2840007848,1,"IMPULSE MERCHANDISE",807
7,43274,"Friday",1380012008,1,"FROZEN FOODS",1901
8,43278,"Friday",4178900743,1,"GROCERY DRY GOODS",3114
8,43278,"Friday",4400002950,1,"IMPULSE MERCHANDISE",804
8,43282,"Friday",3000004370,1,"GROCERY DRY GOODS",3552
39,43284,"Friday",7349700520,1,"DSD GROCERY",3667
39,43284,"Friday",5206600003,2,"GROCERY DRY GOODS",2255
39,43284,"Friday",2010000007,1,"GROCERY DRY GOODS",2903
9,43285,"Friday",75450202595,2,"IMPULSE MERCHANDISE",21
39,43288,"Friday",2840033580,1,"DSD GROCERY",8251
39,43288,"Friday",2100004208,1,"DAIRY",1353
39,43288,"Friday",68113132930,1,"PRODUCE",6825
39,43288,"Friday",4046,1,"PRODUCE",5620
3,43291,"Friday",60538862097,1,"FINANCIAL SERVICES",0
8,43292,"Friday",4000042431,1,"IMPULSE MERCHANDISE",100
8,43292,"Friday",61126999100,1,"DSD GROCERY",3467
3,43293,"Friday",2316912357,1,"HOME MANAGEMENT",1167
3,43293,"Friday",60538862128,1,"FINANCIAL SERVICES",0
39,43295,"Friday",60538862128,1,"FINANCIAL SERVICES",0
39,43295,"Friday",3400043095,1,"IMPULSE MERCHANDISE",115
39,43295,"Friday",1360000092,1,"GROCERY DRY GOODS",4454
39,43295,"Friday",31011903586,1,"PHARMACY OTC",1531
